state,yr,hcci_hl_cat,spend_pm,oop_pm,adj_price,adj_util_1k,price,util_1k,case_mix_index,spend_annual,oop_annual,util_annual,adj_util_annual,price_annual,adj_price_annual,case_mix_annual,spend_cmltv,oop_cmltv,util_cmltv,adj_util_cmltv,price_cmltv,adj_price_cmltv,case_mix_cmltv
VA,2015,IP,961.8236694335938,42.87456893920898,18055.572,53.270184,18649.207,51.574509,1.0328782,.039827622,.0066899722,-.0362050384283066,-.0096309585496783,.0788888558745384,.0499395318329334,.0275723617523909,.060174886,.014317463,-.0499465130269527,-.0187105033546686,.1159107387065888,.0803894698619843,.0328781604766846
VA,2016,IP,977.5293579101563,44.5504264831543,18219.059,53.654221,18886.242,51.758804,1.0366201,.016329072,.039087448,.003573386464268,.0072092302143574,.0127102006226778,.0090546188876033,.0036228664685041,.07748656,.053964544,-.0465516038239002,-.0116361621767282,.1300941854715347,.0901719853281975,.0366201400756836
VA,2017,IP,1049.746215820313,47.27057266235352,19326.816,54.315533,20208.516,51.94574,1.0456206,.073876917,.061057691,.003611664287746,.0123254442587495,.0700125247240067,.0608021430671215,.0086824670433998,.15708795,.11831719,-.0431080684065819,.0005458612577058,.2092149257659912,.156456783413887,.0456205606460571
VT,2013,IP,888.0462036132813,39.38093948364258,19759.223,44.943378,19759.223,44.943378,1,,,,,,,,0,0,0,0,0,0,0
VT,2014,IP,803.1209716796875,38.84262466430664,19766.133,40.631165,18940.26,42.402847,.9582178,-.095631547,-.013669426,-.0565273724496365,-.0959477052092552,-.0414471216499805,.0003497180296108,-.0417822003364563,-.095631547,-.013669426,-.0565273724496365,-.0959477052092552,-.0414471216499805,.0003497180296108,-.0417822003364563
VT,2015,IP,783.7362670898438,39.12870788574219,19006.535,41.235096,16812.992,46.614922,.88459009,-.024136718,.0073651876,.0993347018957138,.0148637490347028,-.1123145967721939,-.0384292490780354,-.0768381804227829,-.11746003,-.0064049158,.0371921993792057,-.0825100988149643,-.1491065919399262,-.0380929708480835,-.1154099106788635
VT,2016,IP,879.0953979492188,36.83599090576172,20741.893,42.382603,20703.729,42.460732,.99816,.12167247,-.058594242,-.0891171768307686,.027828399091959,.23141248524189,.0913031995296478,.1283870488405228,-.010079212,-.06462387,-.0552394390106201,-.0569778196513653,.0478007607161999,.0497322157025337,-.0018399953842163
VT,2017,IP,1063.040649414063,45.25645446777344,22726.541,46.775291,22420.887,47.41296,.98655075,.20924379,.22859338,.1166307851672173,.1036436781287193,.0829395651817322,.0956830903887749,-.0116306561976671,.19705556,.14919692,.0549487322568893,.0407604649662972,.1347049027681351,.1501738429069519,-.0134492516517639
WA,2013,IP,1003.809326171875,54.73908615112305,19498.361,51.481731,19498.361,51.481731,1,,,,,,,,0,0,0,0,0,0,0
WA,2014,IP,1046.131225585938,50.13317108154297,21160.242,49.43853,21687.563,48.236462,1.0249203,.042161293,-.084143072,-.0630373060703278,-.0396878942847252,.1122761592268944,.0852318182587624,.0249203443527222,.042161293,-.084143072,-.0630373060703278,-.0396878942847252,.1122761592268944,.0852318182587624,.0249203443527222
WA,2015,IP,1037.319580078125,48.30907440185547,21711.584,47.777237,22031.756,47.082928,1.0147465,-.0084230788,-.036385026,-.0239141490310431,-.0336032062768936,.0158705413341522,.0260555520653725,-.0099264271557331,.033383086,-.11746655,-.0854439735412598,-.07195745408535,.1299285888671875,.1135081350803375,.0147465467453003
WA,2016,IP,1024.908447265625,48.03114700317383,21628.9,47.386063,22276.32,46.008873,1.0299331,-.011964618,-.0057531097,-.0228119790554047,-.0081874616444111,.0111005427315831,-.0038082709070295,.0149658536538482,.021019053,-.12254386,-.1063068062067032,-.0795557722449303,.1424714028835297,.1092675924301148,.0299330949783325
WA,2017,IP,1089.686889648438,47.14346313476563,23230.936,46.906712,24244.992,44.94482,1.0436511,.063204125,-.018481422,-.0231271162629128,-.0101158656179905,.0883750915527344,.0740691944956779,.0133193200454116,.085551672,-.13876051,-.1269753575325012,-.0888668596744537,.2434374243021011,.1914301514625549,.0436511039733887
WI,2013,IP,999.6765747070313,49.81348419189453,17262.434,57.910522,17262.434,57.910522,1,,,,,,,,0,0,0,0,0,0,0
WI,2014,IP,1036.32275390625,45.98063659667969,18594.646,55.732315,18827.27,55.043709,1.0125102,.036658034,-.076943979,-.0495041944086552,-.0376133248209953,.0906497910618782,.0771741047501564,.0125101804733276,.036658034,-.076943979,-.0495041944086552,-.0376133248209953,.0906497910618782,.0771741047501564,.0125101804733276
WI,2015,IP,1029.189208984375,47.54176712036133,18709.328,55.009411,18714.822,54.993263,1.0002936,-.0068835164,.033951912,-.0009164636139758,-.012971006333828,-.0059725744649768,.0061674546450377,-.0120656248182058,.029522182,-.04560446,-.0503752864897251,-.0500964485108852,.0841358006000519,.0838175266981125,.0002936124801636
WI,2016,IP,1106.719482421875,47.62946701049805,19642.455,56.343231,20167.225,54.877129,1.0267161,.075331412,.0018446915,-.0021117976866663,.0242471303790808,.0776070579886436,.0498749576508999,.0264147445559502,.10707754,-.043843895,-.0523807033896446,-.0270640160888433,.168272390961647,.1378728896379471,.0267161130905151
WI,2017,IP,1090.70166015625,46.50366592407227,19944.248,54.687531,20758.266,52.543007,1.0408146,-.014473245,-.02363665,-.0425335988402367,-.0293859727680683,.0293070077896118,.0153643200173974,.013731668703258,.091054536,-.066444226,-.0926863625645638,-.0556546859443188,.2025109678506851,.1553555279970169,.0408146381378174
WV,2013,IP,1158.317504882813,49.74761199951172,18513.203,62.567104,18513.203,62.567104,1,,,,,,,,0,0,0,0,0,0,0
WV,2014,IP,1193.857543945313,49.86441802978516,20153.832,59.237247,20317.178,58.760994,1.0081049,.030682467,.0023479727,-.0608324520289898,-.0532205700874329,.0974425971508026,.0886193960905075,.0081049203872681,.030682467,.0023479727,-.0608324520289898,-.0532205700874329,.0974425971508026,.0886193960905075,.0081049203872681
WV,2015,IP,1185.68701171875,49.14705276489258,21208.586,55.905994,21043.502,56.34457,.99221617,-.0068438086,-.014386316,-.0411229208111763,-.056235782802105,.0357492677867413,.0523351542651653,-.0157610084861517,.023628674,-.012072122,-.0994537696242332,-.1064634546637535,.1366753727197647,.1455924659967423,-.007783830165863
WV,2016,IP,1268.1142578125,50.14652633666992,21236.967,59.712593,22408.645,56.590408,1.0551716,.069518551,.02033639,.0043631209991872,.0680892765522003,.0648724064230919,.0013381778262556,.0634493157267571,.094789863,.0080187637,-.0955245718359947,-.0456231944262981,.2104142308235169,.1471254676580429,.0551716089248657
WV,2017,IP,1367.729736328125,57.39120483398438,23497.979,58.206272,23944.814,57.120083,1.0190159,.078554027,.1444702,.0093597937375307,-.0252261850982904,.0685525611042976,.1064658463001251,-.0342652313411236,.18079001,.15364744,-.0870588719844818,-.0696984827518463,.293391227722168,.2692551612854004,.019015908241272
WY,2013,IP,1350.16796875,62.93699645996094,20792.479,64.935402,20792.479,64.935402,1,,,,,,,,0,0,0,0,0,0,0
WY,2014,IP,1311.173095703125,67.80718994140625,20328.752,64.498451,21370.447,61.354496,1.0512425,-.028881498,.077382043,-.0551456660032272,-.0067290058359504,.0277970116585493,-.0223026107996702,.051242470741272,-.028881498,.077382043,-.0551456660032272,-.0067290058359504,.0277970116585493,-.0223026107996702,.051242470741272
WY,2015,IP,1450.961181640625,70.53566741943359,22533.297,64.391869,24331.178,59.633823,1.0797877,.10661299,.040238764,-.028044767677784,-.0016524837119505,.1385432183742523,.1084446758031845,.0271538309752941,.074652351,.12073456,-.0816438868641853,-.0083703696727753,.1701913177967072,.0837234631180763,.0797877311706543
WY,2016,IP,1407.91650390625,70.03864288330078,22654.461,62.14743,24574.781,57.291111,1.0847657,-.029666319,-.0070464285,-.039284959435463,-.0348559245467186,.0100119905546308,.0053771119564772,.0046101110056043,.042771369,.11283739,-.1177214682102203,-.0429345369338989,.1819072514772415,.0895507708191872,.0847656726837158
WY,2017,IP,1209.365478515625,62.81913757324219,21814.936,55.437504,22711.732,53.248493,1.0411093,-.14102471,-.10307889,-.0705627426505089,-.107967883348465,-.0758114084601402,-.0370578393340111,-.040244959294796,-.10428517,-.0018726487,-.1799774616956711,-.1462668776512146,.0923051983118057,.0491743683815002,.0411093235015869
AK,2013,OP,1847.197021484375,303.6548156738281,685.27014,2695.575,685.27014,2695.575,1,,,0,0,0,0,0,0,0,0,0,0,0,0
AK,2014,OP,1889.84326171875,222.7849273681641,732.07886,2581.4751,652.24475,2897.4451,.89094877,.023087002,-.26632178,-.0116140954196453,-.0354551710188389,.0384954996407032,.0650244578719139,-.0248220209032297,.023087002,-.26632178,-.0116140954196453,-.0354551710188389,.0384954996407032,.0650244578719139,-.0248220209032297
AK,2015,OP,2114.05712890625,238.7356414794922,790.1225,2675.6069,699.91016,3020.4695,.88582486,.11864152,.07159692,.0202202051877975,.0365795940160751,.0968679711222649,.0794416964054108,.0160931274294853,.14446759,-.21379267,.0096753351390362,.0010297484695911,.139079213142395,.1497937142848969,-.0091597428545356
AK,2016,OP,2172.02734375,253.2340240478516,822.14264,2641.9106,739.224,2938.2534,.89914322,.027421309,.060729861,-.0220888219773769,-.0126789826899767,.0506768636405468,.0408466979861259,.0096965879201889,.17585039,-.16604641,-.0130099765956402,-.0103780254721642,.196742057800293,.1971783041954041,.0005623754113913
AK,2017,OP,2084.185546875,258.8190307617188,797.53827,2613.2737,732.17657,2846.5615,.9180457,-.040442307,.022054724,-.0400310046970844,-.0099439788609743,.0012853741645813,-.029923502355814,.0317452847957611,.12829629,-.14765379,-.051907192915678,-.025282571092248,.1993769407272339,.1617040187120438,.031012823805213
AL,2013,OP,1169.4892578125,223.2911834716797,394.94821,2961.1206,394.94821,2961.1206,1,,,0,0,0,0,0,0,0,0,0,0,0,0
AL,2014,OP,1204.500122070313,242.7117919921875,420.82861,2862.2107,416.30057,2893.3425,.98924017,.029936884,.08697436,-.0093786353245378,-.0311885252594948,.0402827672660351,.0630880370736122,-.0216516070067883,.029936884,.08697436,-.0093786353245378,-.0311885252594948,.0402827672660351,.0630880370736122,-.0216516070067883
AL,2015,OP,1243.355346679688,260.1618957519531,431.36072,2882.4028,423.79706,2933.8462,.98246557,.03225838,.071896397,.0133790001273155,.0067342221736908,.0189795009791851,.0256543420255184,-.0065553104504943,.063160978,.16512391,.0038674036040902,-.0247026663273573,.0593100264668465,.0902405679225922,-.0281508453190327
AL,2016,OP,1330.473022460938,283.1119384765625,449.87231,2957.4458,433.71579,3067.6147,.96408641,.070066594,.088214464,.0438923463225365,.0301236845552921,.0250589028000832,.0393693968653679,-.0132334120571613,.13765305,.2679047,.0479096099734306,.0050851851701736,.0860290080308914,.1333496570587158,-.0402998700737953
AL,2017,OP,1364.713623046875,298.3706970214844,484.87152,2814.5881,459.43683,2970.4053,.94754344,.02573566,.053896558,-.0243041329085827,-.0501371063292027,.0514786690473557,.0799550712108612,-.0265562701970339,.1669313,.33624038,.0225198045372963,-.0460842736065388,.1410812139511108,.2245366126298904,-.0663730651140213
AR,2013,OP,959.4707641601563,195.47802734375,361.53693,2653.8667,361.53693,2653.8667,1,,,0,0,0,0,0,0,0,0,0,0,0,0
AR,2014,OP,974.7424926757813,215.0189971923828,372.05618,2619.8796,377.17532,2584.322,1.013759,.015916826,.099965043,-.0211918652057648,-.0115082450211048,.0386958494782448,.0291341841220856,.0099784694612026,.015916826,.099965043,-.0211918652057648,-.0115082450211048,.0386958494782448,.0291341841220856,.0099784694612026
AR,2015,OP,1001.598449707031,230.5755920410156,383.95474,2608.637,376.49631,2660.3142,.98057473,.027551848,.072349861,.0029554944485426,-.0043165567331016,.0256913602352142,.0321734957396984,-.0066828951239586,.04390721,.17954737,-.018408291041851,-.015779048204422,.0662382394075394,.0629223138093948,.0027944939211011
AR,2016,OP,1067.75439453125,252.0897979736328,395.06702,2702.7173,383.97662,2780.7798,.97192782,.066050366,.093306519,.0261042080819607,.0377681255340576,.0393068343400955,.0277366563677788,.0113266659900546,.11285766,.28960681,.007540543563664,.0216510090976954,.1098774075508118,.0940822139382362,.0141382608562708
AR,2017,OP,1110.153930664063,271.756103515625,419.24411,2647.9893,396.63855,2798.9058,.94608021,.039709073,.078013092,.013999305665493,-.0193926971405745,.0253570433706045,.0604370161890984,-.032806783914566,.15704821,.39021304,.0214023403823376,.0022590160369873,.1375513672828674,.1615685522556305,-.0192019864916801
AZ,2013,OP,975.853271484375,174.3058776855469,613.97687,1589.3975,613.97687,1589.3975,1,,,0,0,0,0,0,0,0,0,0,0,0,0
AZ,2014,OP,1028.381103515625,189.1756591796875,667.33997,1541.0151,674.50031,1524.6561,1.0107297,.053827591,.085308552,-.0296700373291969,-.0305623151361942,.0863410979509354,.0877433270215988,-.0006763879209757,.053827591,.085308552,-.0296700373291969,-.0305623151361942,.0863410979509354,.0877433270215988,-.0006763879209757
AZ,2015,OP,1076.324462890625,208.4471740722656,689.40674,1561.2329,683.41132,1574.9293,.9913035,.046620227,.10187101,.0054004574194551,.0132913393899798,.0420767292380333,.0330274999141693,.0085935546085238,.10295727,.19587003,-.0246639121323824,-.017779465764761,.1321020424365997,.1238204091787338,.0071563222445548
AZ,2016,OP,1173.040405273438,232.5552062988281,733.83313,1598.5111,715.37238,1639.762,.97484338,.089857608,.11565536,.0332294702529907,.023851066827774,.0549157448112965,.0644917860627174,-.0090442160144448,.20206638,.33417881,.0078389588743448,.0056587709113955,.1949245631694794,.1966542899608612,-.00191809120588
AZ,2017,OP,1279.917114257813,252.576904296875,795.99133,1607.9536,769.21954,1663.9165,.96636677,.091110848,.086094387,.0169420167803764,.0058974125422537,.0726915746927261,.084529921412468,-.0108561301603913,.31158766,.44904411,.0248742811381817,.0115943234413862,.2832560539245606,.2990876734256744,-.0127819068729877
CA,2013,OP,1140.429077148438,139.6715087890625,711.80438,1602.1665,711.80438,1602.1665,1,,,0,0,0,0,0,0,0,0,0,0,0,0
CA,2014,OP,1159.09765625,142.2603149414063,733.48199,1580.2673,782.81989,1480.6697,1.0672653,.016369786,.018534962,-.0373835638165474,-.0112346429377794,.0566371455788612,.0281956475228071,.0276563055813313,.016369786,.018534962,-.0373835638165474,-.0112346429377794,.0566371455788612,.0281956475228071,.0276563055813313
CA,2015,OP,1170.947631835938,140.1119537353516,760.26575,1540.182,818.02954,1431.4247,1.0759784,.010223449,-.01510162,-.0108485370874405,-.0257235169410706,.0214900225400925,.0369380414485931,-.0146727655082941,.026760589,.0031534345,-.0473047159612179,-.036709688603878,.0795096307992935,.0661713182926178,.0129056833684444
CA,2016,OP,1233.372802734375,143.7793884277344,795.54694,1550.3457,838.90179,1470.2231,1.0544969,.053311668,.026175031,.0088842632248998,.0050626592710614,.0441690608859062,.0480867624282837,-.003739103442058,.081498906,.029411007,-.0395016968250275,-.0319714248180389,.1270816028118134,.1174441426992416,.0089916046708822
CA,2017,OP,1284.069458007813,145.6750183105469,836.22998,1535.5459,892.69653,1438.4166,1.0675251,.041104082,.013184295,-.0046574329026043,-.0079681016504765,.0459718331694603,.0494452007114887,-.0032851188443601,.12595293,.042983066,-.0435336269438267,-.0396600961685181,.1787669360637665,.1727998703718185,.0057793371379375
CO,2013,OP,1344.97021484375,233.2162170410156,635.13861,2117.6011,635.13861,2117.6011,1,,,0,0,0,0,0,0,0,0,0,0,0,0
CO,2014,OP,1406.091674804688,253.5165405273438,672.26996,2091.5581,661.89496,2124.3425,.98456722,.04544447,.087045074,.0015268737915903,-.0124427601695061,.0438605733215809,.0588889680802822,-.013968019746244,.04544447,.087045074,.0015268737915903,-.0124427601695061,.0438605733215809,.0588889680802822,-.013968019746244
CO,2015,OP,1466.668579101563,264.3995971679688,698.39801,2100.0469,681.99738,2150.5486,.97651678,.04308176,.04292839,-.0075610894709826,.0040918812155724,.0516778118908405,.0389094837009907,.0120571991428733,.09048406,.13371018,-.0060216463170946,-.0084221698343754,.0978812426328659,.1003147661685944,-.0023350045084953
CO,2016,OP,1495.50146484375,272.9397888183594,722.15338,2070.8916,698.07733,2142.3147,.96666074,.019658759,.03230032,-.0180651918053627,-.0141497515141964,.0385393090546131,.0343994796276093,.003998220898211,.11192162,.17032938,-.0237554926425219,-.022294744849205,.1403936445713043,.138311505317688,.0016576545313001
CO,2017,OP,1602.224487304688,279.0003662109375,771.13391,2077.7515,738.49683,2169.5754,.95767653,.071362697,.022204814,.0042802719399333,.0037154215388,.0668861493468285,.0674665346741676,-.0004331162199378,.19127135,.19631632,-.0193616636097431,-.0189486611634493,.2172419726848602,.2148670554161072,.0013188803568482
CT,2013,OP,1368.209350585938,193.5302429199219,328.40137,4166.272,328.40137,4166.272,1,,,0,0,0,0,0,0,0,0,0,0,0,0
CT,2014,OP,1395.998046875,210.4766693115234,342.79071,4072.4502,352.43195,3961.0427,1.0281258,.020310266,.087564744,-.0376614704728127,-.0224029496312141,.0605436787009239,.0436126813292503,.0160700343549252,.020310266,.087564744,-.0376614704728127,-.0224029496312141,.0605436787009239,.0436126813292503,.0160700343549252
CT,2015,OP,1423.469848632813,214.9605255126953,358.07901,3975.2957,373.04248,3815.8386,1.0417882,.019678969,.021303341,-.0433384291827679,-.0238198526203632,.0662774741649628,.0448345355689526,.0204392094165087,.040388919,.11073351,-.0794471800327301,-.0456793159246445,.1302064806222916,.0902480632066727,.0367471799254417
CT,2016,OP,1516.61572265625,223.9527282714844,368.33594,4117.4795,379.84201,3992.7539,1.031238,.06543579,.041831881,.0297341570258141,.0360269397497177,.0351828299462795,.0288479365408421,.006128161214292,.10846759,.15719758,-.0521546676754951,-.0111904758960009,.1698139756917954,.1219364255666733,.0430872440338135
CT,2017,OP,1604.94140625,238.3504486083984,389.06607,4125.1128,406.39316,3949.2334,1.044535,.05823867,.064289108,-.0045996350236237,.0018498883582652,.0632002875208855,.0563201270997524,.0064984685741365,.17302327,.23159277,-.0565817356109619,-.0094367861747742,.2435069531202316,.1849167793989182,.0499007999897003
DC,2013,OP,976.6142578125,104.1103134155273,528.26129,1848.7334,528.26129,1848.7334,1,,,0,0,0,0,0,0,0,0,0,0,0,0
DC,2014,OP,1023.771484375,115.4513931274414,550.90613,1858.3413,569.59137,1797.379,1.0339173,.048286442,.1089333,-.0024915896356106,.0039335153996944,.0506996512413025,.0440338812768459,.0068088322877884,.048286442,.1089333,-.0024915896356106,.0039335153996944,.0506996512413025,.0440338812768459,.0068088322877884
DC,2015,OP,1047.7490234375,116.7608261108398,572.43066,1830.3508,566.78058,1848.5972,.99012965,.023420792,.011341855,.0121090048924088,-.0118763679638505,.0127270426601171,.0375802144408226,-.0240598395466805,.072838143,.12151065,.0089458050206304,-.008739709854126,.0634445026516914,.0830341875553131,-.0172056648880243
DC,2016,OP,1080.937866210938,122.8624420166016,595.12463,1816.3219,584.69934,1848.7072,.98248219,.03167633,.052257389,-.0197418034076691,-.0076813916675746,.0526659935712814,.0396916382014751,.0129400696605444,.10682172,.18011788,-.0112441591918468,-.0163607653230429,.1194549947977066,.1254103779792786,-.0052374447695911
DC,2017,OP,1106.587158203125,122.9847183227539,630.5191,1755.0415,615.81116,1796.9587,.97667325,.023728738,.00099522935,-.0262210257351398,-.0337753780186176,.0512531772255898,.0594632625579834,-.0077546993270516,.13308519,.18129237,-.0371999591588974,-.0495978407561779,.1767831891775131,.1922745555639267,-.0129453158006072
DE,2013,OP,1580.514526367188,206.3957061767578,564.00775,2802.2922,564.00775,2802.2922,1,,,0,0,0,0,0,0,0,0,0,0,0,0
DE,2014,OP,1632.131713867188,238.1564636230469,598.11725,2728.7822,602.74182,2707.8455,1.0077319,.032658473,.15388285,-.0199355781078339,-.0256064478307962,.054287426173687,.0604149177670479,-.0054853362962604,.032658473,.15388285,-.0199355781078339,-.0256064478307962,.054287426173687,.0604149177670479,-.0054853362962604
DE,2015,OP,1650.8818359375,257.6712036132813,621.94025,2654.4058,613.44354,2691.1714,.98633844,.011488118,.081940837,-.0047982512041926,-.0275722295045853,.0190179161727428,.0428007133305073,-.0228859297931194,.044521775,.24843296,-.0246173776686192,-.0524886138737202,.07398821413517,.1066354513168335,-.0282765422016382
DE,2016,OP,1785.446655273438,286.7206726074219,663.20898,2692.1331,648.16852,2754.6028,.97732168,.081510872,.11273851,.0189959593117237,.0169253759086132,.0613720118999481,.0641195178031921,-.0021227542310953,.12966165,.38917944,-.0061655314639211,-.0363908186554909,.1401834189891815,.1794754713773727,-.0299875400960445
DE,2017,OP,1720.83837890625,251.0259246826172,648.75024,2652.5437,605.08466,2843.9629,.93269277,-.036186058,-.12449311,.0108027309179306,-.0168735589832067,-.0449577048420906,-.021696001291275,-.026348639279604,.088783652,.21623617,.0043101934716105,-.0532743073999882,.0948129519820213,.1597138792276382,-.0572388470172882
FL,2013,OP,1206.746704101563,187.3489685058594,594.67639,2029.2494,594.67639,2029.2494,1,,,0,0,0,0,0,0,0,0,0,0,0,0
FL,2014,OP,1241.94091796875,199.5184783935547,634.6629,1956.8511,633.9101,1959.175,.99881381,.029164542,.064956374,-.0158057659864426,-.0356857143342495,.0462243296205997,.0678558275103569,-.0199249126017094,.029164542,.064956374,-.0158057659864426,-.0356857143342495,.0462243296205997,.0678558275103569,-.0199249126017094
FL,2015,OP,1304.873046875,217.8930969238281,672.83893,1939.3544,673.17316,1938.3915,1.0004967,.050672401,.092094824,-.0026047404389828,-.0089691989123821,.0534855425357819,.0602647215127945,-.0063164834864438,.08131478,.16303334,-.0182596035301685,-.044332928955555,.102179117500782,.1323934197425842,-.0259570926427841
FL,2016,OP,1376.083374023438,235.5265808105469,703.24542,1956.7612,699.89185,1966.1372,.99523127,.054572608,.080927223,.019318263977766,.0089941630139947,.0346025004982948,.045211136341095,-.0101160928606987,.14032495,.25715441,.0008035330101848,-.0357416421175003,.1403329223394394,.1839693188667297,-.0357343964278698
FL,2017,OP,1458.166870117188,245.4295043945313,744.86835,1957.6168,742.99536,1962.5518,.99748546,.05965009,.042045884,.0062925349920988,.0005556102842093,.0526416674256325,.0586525648832321,-.0057175708934665,.20834543,.31001258,.0072921961545944,-.0352234467864037,.2005966156721115,.2542308270931244,-.0413157977163792
GA,2013,OP,1302.20068359375,235.2841033935547,557.01624,2337.8147,557.01624,2337.8147,1,,,0,0,0,0,0,0,0,0,0,0,0,0
GA,2014,OP,1294.5048828125,232.8058929443359,600.78821,2154.6777,605.74377,2137.0503,1.0082484,-.0059098424,-.010532843,-.0470535829663277,-.0792950242757797,.0445074662566185,.0799039602279663,-.0327966585755348,-.0059098424,-.010532843,-.0470535829663277,-.0792950242757797,.0445074662566185,.0799039602279663,-.0327966585755348
GA,2015,OP,1390.842407226563,258.5806274414063,638.22351,2179.2402,641.91876,2166.6953,1.0057899,.074420363,.11071341,.0185733530670404,.011818191036582,.0548820793628693,.0618787854909897,-.0065873665735126,.06807071,.099014439,-.029170012101531,-.0684796273708344,.1021147444844246,.1467269510030747,-.0389240495860577
GA,2016,OP,1485.984619140625,282.6495056152344,666.42712,2229.7783,670.63745,2215.7795,1.0063177,.06840618,.093080744,.0254751555621624,.0228885337710381,.041873324662447,.0445125997066498,-.0025247193407267,.14113334,.20131153,-.0043122544884682,-.0471245422959328,.1483317017555237,.1977724432945252,-.0413800105452538
GA,2017,OP,1545.859375,301.5548095703125,699.97113,2208.4614,698.68268,2212.5342,.99815929,.040292986,.06688603,.0006735399365425,-.010837459936738,.0395956300199032,.0516782440245152,-.011531675234437,.18711302,.28166249,-.0035377983003855,-.0572579652070999,.193046361207962,.2596586644649506,-.0528758093714714
HI,2013,OP,836.7352905273438,74.88792419433594,539.52325,1550.8792,539.52325,1550.8792,1,,,0,0,0,0,0,0,0,0,0,0,0,0
HI,2014,OP,718.5602416992188,85.29615020751953,531.12164,1352.9109,527.28363,1362.7585,.99277371,-.14123349,.13898404,-.0722773894667625,-.1300894767045975,-.0661272406578064,-.0040518529713154,-.0623837411403656,-.14123349,.13898404,-.0722773894667625,-.1300894767045975,-.0661272406578064,-.0040518529713154,-.0623837411403656
HI,2015,OP,684.5997314453125,86.80326080322266,553.91412,1235.9312,559.32336,1223.9784,1.0097655,-.047261883,.017669151,-.058075986802578,-.0910711064934731,.0103665618225932,.047028660774231,-.0349695682525635,-.18182042,.15910892,-.1237752586603165,-.2071636617183685,-.0548334158957005,.0445779338479042,-.0951732695102692
HI,2016,OP,705.4536743164063,80.96095275878906,538.73834,1309.4551,560.68909,1258.1904,1.0407448,.030461513,-.06730517,.0072979363612831,.0682200491428375,.0196139737963676,-.0341625921428204,.0597297139465809,-.15689743,.081094898,-.11942458152771,-.157824769616127,-.0290597081184387,.0189569219946861,-.0411299802362919
HI,2017,OP,918.2853393554688,90.84642791748047,647.27563,1418.6929,637.36957,1440.7423,.98469579,.30169475,.12210176,.1207980737090111,.0974646359682083,.1989841312170029,.2118147313594818,-.0231965444982052,.097462185,.2130985,-.0149459596723318,-.0818092748522758,.1188000217080116,.2044128179550171,-.0603004358708858
IA,2013,OP,1344.698120117188,211.0529937744141,381.36792,3525.9863,381.36792,3525.9863,1,,,0,0,0,0,0,0,0,0,0,0,0,0
IA,2014,OP,1409.616455078125,230.8483123779297,396.26309,3557.2742,397.52524,3545.9797,1.0031852,.048277255,.093793117,.0030859897378832,.0084782121703029,.0457779355347157,.0399788022041321,.0053942864760756,.048277255,.093793117,.0030859897378832,.0084782121703029,.0457779355347157,.0399788022041321,.0053942864760756
IA,2015,OP,1460.572021484375,241.30712890625,413.27603,3534.1321,403.84222,3616.6899,.97717309,.036148533,.045306012,.0126437749713659,-.0049695437774062,.0232452377676964,.0417627617716789,-.0174920372664928,.086170942,.14334853,.0157824158668518,.0033240881748497,.0701314732432365,.0838183164596558,-.0123291537165642
IA,2016,OP,1544.191284179688,259.6263732910156,441.98877,3493.7344,422.72931,3652.9082,.95642543,.057251036,.075916715,-.0075868931598961,-.0113267693668604,.0656654313206673,.0693801492452621,-.0035787327215075,.14835535,.23014779,.0082019930705428,-.0080043198540807,.1411427855491638,.1593866795301437,-.0159613694995642
IA,2017,OP,1640.938232421875,283.4301452636719,468.76334,3500.5686,456.95175,3591.0535,.97480267,.062652178,.091684721,.0113554578274488,.0018413527868688,.0511870160698891,.0606673210859299,-.0089073795825243,.22030231,.34293354,.0190866384655237,-.0062246886081994,.198324516415596,.2298067063093185,-.0248288176953793
ID,2013,OP,1495.735595703125,241.1138916015625,463.16824,3229.3569,463.16824,3229.3569,1,,,0,0,0,0,0,0,0,0,0,0,0,0
ID,2014,OP,1649.91650390625,275.4363098144531,502.29288,3284.77,501.97769,3286.8325,.99937248,.10308032,.14234941,.0062165902927518,.0178523156791925,.0963754951953888,.0838730782270432,.0115526206791401,.10308032,.14234941,.0062165902927518,.0178523156791925,.0963754951953888,.0838730782270432,.0115526206791401
ID,2015,OP,1749.957885742188,278.8185119628906,516.51459,3388.0125,504.57178,3468.2041,.97687805,.060634207,.012279434,.0154967550188303,.0325681604444981,.045159824192524,.0274872370064259,.0172158498317003,.16996473,.15637681,.0221537183970213,.0512550473213196,.1460620909929276,.1136423945426941,.0289538223296404
ID,2016,OP,1796.130004882813,300.2998352050781,516.44647,3477.8625,508.96484,3528.9863,.98551321,.026384704,.077044107,-.0014419998042285,.0266273468732834,.0278719086199999,-.0003496860153973,.0283196046948433,.2008339,.24546883,.0214069336652756,.0793719291687012,.1781758069992065,.1131442934274674,.0582356490194798
ID,2017,OP,1823.516235351563,321.5873413085938,545.37305,3343.6128,526.99146,3460.2388,.96629536,.015247354,.070887506,-.0247685648500919,-.038369819521904,.0416141264140606,.0565196759998798,-.0139671880751848,.21914344,.33375701,-.0036140363663435,.0383028425276279,.2282291352748871,.1763410121202469,.0433459244668484
IL,2013,OP,1477.74658203125,228.7655487060547,447.33447,3303.4487,447.33447,3303.4487,1,,,0,0,0,0,0,0,0,0,0,0,0,0
